0.378 31.2037 192.767 3.45568
0.379 31.193 193.228 3.45424
0.38 31.1823 193.689 3.4528
0.381 31.1716 194.15 3.45136
0.382 31.1609 194.611 3.44992
0.383 31.1502 195.071 3.44848
0.384 31.1395 195.531 3.44704
0.385 31.1289 195.991 3.4456
0.386 31.1182 196.45 3.44416
0.387 31.1075 196.91 3.44272
0.388 31.0968 197.369 3.44128
0.389 31.0862 197.827 3.43984
0.39 31.0755 198.286 3.4384
0.391 31.0648 198.744 3.43696
0.392 31.0542 199.202 3.43552
0.393 31.0435 199.66 3.43408
0.394 31.0329 200.118 3.43264
0.395 31.0222 200.575 3.4312
0.396 31.0116 201.032 3.42976
0.397 31.0009 201.489 3.42832
0.398 30.9903 201.945 3.42688
0.399 30.9796 202.402 3.42544
0.4 30.969 202.858 3.424
0.401 30.9584 203.314 3.42256
0.402 30.9478 203.769 3.42112
0.403 30.9371 204.225 3.41968
0.404 30.9265 204.68 3.41824
0.405 30.9159 205.135 3.4168
0.406 30.9053 205.589 3.41536
0.407 30.8947 206.044 3.41392
0.408 30.8841 206.498 3.41248
0.409 30.8735 206.952 3.41104
0.41 30.8629 207.405 3.4096
0.411 30.8523 207.859 3.40816
0.412 30.8417 208.312 3.40672
0.413 30.8311 208.765 3.40528
0.414 30.8206 209.218 3.40384
0.415 30.81 209.67 3.4024
0.416 30.7994 210.122 3.40096
0.417 30.7888 210.574 3.39952
0.418 30.7783 211.026 3.39808
0.419 30.7677 211.477 3.39664
0.42 30.7572 211.928 3.3952
0.421 30.7466 212.379 3.39376
0.422 30.7361 212.83 3.39232
0.423 30.7255 213.281 3.39088
0.424 30.715 213.731 3.38944
0.425 30.7044 214.181 3.388
0.426 30.6939 214.631 3.38656
0.427 30.6834 215.08 3.38512
0.428 30.6728 215.529 3.38368
0.429 30.6623 215.979 3.38224
0.43 30.6518 216.427 3.3808
0.431 30.6413 216.876 3.37936
0.432 30.6307 217.324 3.37792
0.433 30.6202 217.772 3.37648
0.434 30.6097 218.22 3.37504
0.435 30.5992 218.668 3.3736
0.436 30.5887 219.115 3.37216
0.437 30.5782 219.562 3.37072
0.438 30.5677 220.009 3.36928
0.439 30.5572 220.456 3.36784
0.44 30.5468 220.902 3.3664
0.441 30.5363 221.348 3.36496
0.442 30.5258 221.794 3.36352
0.443 30.5153 222.24 3.36208
0.444 30.5049 222.685 3.36064
0.445 30.4944 223.13 3.3592
