40  40  k_cn  k_msh  
13		Alfa Points
2.0		Alfa Step
 20	 1.2844e-002	-2.1042e-002	-6.4753e-002	-2.1043e-002	-3.2376e-002	 6.3727e-001	-4.7058e-001	-7.3327e-002	 2.1066e+000	-6.3873e-001	-1.2401e+000	 4.3480e+000	-5.4810e-001	 1.5592e+000	 7.2473e-006	-4.1555e-005	-7.7721e-001	 2.3764e+000	 1.0262e-005	-5.8771e-005	 4.1052e-001	-1.5552e+000	-7.2539e-006	 4.1555e-005	-1.4233e-001	 6.1347e-001	 1.5595e-009	-3.6641e-009	 6.1151e-006	-3.5031e-005	-2.7612e+000	 4.1331e+000	-3.5754e-006	 2.0500e-005	 6.2117e-002	 2.0879e+000	-1.0533e-006	 6.0262e-006	-2.7948e-001	-4.7776e-002
 22	 1.0225e-003	-3.5825e-002	-8.8395e-002	-3.5825e-002	-4.4197e-002	 7.2835e-001	-5.0209e-001	-6.1544e-002	 2.0400e+000	-6.2049e-001	-1.2401e+000	 4.3480e+000	-4.6582e-001	 1.2926e+000	 7.2437e-006	-4.1550e-005	-8.0954e-001	 2.5399e+000	 1.0272e-005	-5.8794e-005	 3.5110e-001	-1.3912e+000	-7.2590e-006	 4.1572e-005	-3.4145e-002	 3.5703e-001	 1.1808e-009	-2.9836e-009	 6.1148e-006	-3.5030e-005	-3.5511e+000	 5.2687e+000	-3.5752e-006	 2.0499e-005	 1.4773e+000	-1.3932e+000	-1.0526e-006	 6.0244e-006	-6.7830e-001	 1.3889e+000
 24	-2.4878e-002	-8.1620e-002	-1.4020e-001	-8.1620e-002	-7.0097e-002	 8.3026e-001	-5.1039e-001	-4.2015e-002	 1.8826e+000	-3.3214e-001	-1.2401e+000	 4.3480e+000	-1.2632e-001	 3.6066e-001	 7.2392e-006	-4.1541e-005	-6.4923e-001	 2.0693e+000	 1.0283e-005	-5.8821e-005	 2.5482e-001	-1.2194e+000	-7.2635e-006	 4.1586e-005	 2.0922e-001	-2.8977e-001	 1.7130e-010	-9.3942e-010	 6.1136e-006	-3.5027e-005	-4.2190e+000	 6.4209e+000	-3.5763e-006	 2.0503e-005	 3.2850e+000	-5.6402e+000	-1.0516e-006	 6.0226e-006	-9.1090e-001	 2.3176e+000
cn	M=2.00 01         	 02         	 03         	 04         	 05         	 06         	 07         	 08         	 09         	 10         	 11         	 12         	 13         	 14         	 15         	 16         	 17         	 18         	 19         	 20         	 21         	 22         	 23         	 24         	 25         	 26         	 27         	 28         	 29         	 30         	 31         	 32         	 33         	 34         	 35         	 36         	 37         	 38         	 39         	 40         	
  0	 3.7260e-002	-2.6021e-018	-1.1779e-018	 2.6021e-018	 8.6736e-019	 0.0000e+000	 3.4694e-018	 0.0000e+000	 9.8895e-001	 6.7265e-001	-1.1583e+000	 3.6791e+000	 2.4980e-016	 1.1102e-015	-2.3315e-015	 6.4393e-015	-1.1016e-016	 1.9550e-016	-9.3169e-016	 9.4432e-016	-2.9143e-016	-9.9920e-016	-3.8858e-016	 2.6645e-015	 0.0000e+000	 1.1657e-015	-1.5543e-015	 2.6645e-015	 3.6082e-016	-7.7716e-016	 1.1102e-016	 1.9984e-015	 1.6653e-016	-7.7716e-016	-2.2204e-016	 4.4409e-016	-1.1102e-016	 9.9920e-016	 1.6653e-016	-2.2204e-016
  2	 3.7543e-002	-2.5000e-005	 5.6500e-004	-2.5000e-005	 2.8250e-004	 2.0080e-002	-5.9750e-003	-3.4700e-003	 9.8150e-001	 6.6192e-001	-1.1583e+000	 3.6791e+000	-8.2152e-002	 4.3052e-003	 1.4379e-009	-3.7704e-009	 4.4547e-002	 1.0177e-002	-8.4322e-010	 2.0048e-009	 9.1571e-003	-5.6183e-003	 1.2701e-010	 4.7380e-012	-1.0564e-003	 2.1954e-003	-3.6085e-010	 8.8044e-010	 2.9491e-010	-1.5455e-011	 6.0159e-001	-1.5408e+000	-3.1983e-010	-7.3065e-011	-1.6927e-002	 3.3974e-002	-9.8616e-011	 6.0506e-011	 7.8807e-002	-1.6307e-001
  4	 3.7229e-002	-6.1250e-004	-6.2500e-005	-6.1250e-004	-3.1250e-005	 5.8347e-002	-1.8110e-002	-5.6532e-003	 1.0147e+000	 5.8112e-001	-1.1583e+000	 3.6791e+000	-1.1121e-001	-4.6763e-003	 2.3855e-009	-6.5860e-009	 4.9074e-002	 8.8554e-002	-2.0269e-009	 4.9141e-009	-1.4300e-003	 2.6835e-002	 6.3764e-010	-5.4724e-010	 9.8226e-003	-2.2467e-002	-4.9812e-010	 1.1096e-009	 3.9923e-010	 1.6787e-011	 9.4205e-001	-2.4528e+000	-3.5233e-010	-6.3578e-010	-1.4356e-001	 3.7536e-001	 1.5400e-011	-2.8900e-010	 1.5171e-001	-2.5688e-001
  6	 3.6884e-002	-1.2925e-003	-7.5250e-004	-1.2925e-003	-3.7625e-004	 1.1225e-001	-3.5405e-002	-1.6869e-002	 1.0818e+000	 4.9905e-001	-1.1583e+000	 3.6791e+000	-1.2743e-001	 2.8374e-002	 2.1260e-009	-5.3917e-009	 1.7533e-002	 1.6004e-001	-3.8964e-009	 9.8971e-009	-3.9510e-003	 7.6019e-002	 3.1987e-009	-8.0126e-009	 1.4822e-002	 1.3398e-002	-7.1413e-010	 1.7536e-009	 4.5744e-010	-1.0186e-010	 9.9009e-001	-2.4789e+000	-1.2588e-010	-1.1490e-009	-3.4377e-001	 8.9002e-001	 4.2550e-011	-8.1868e-010	 4.2964e-001	-1.0697e+000
  8	 3.8236e-002	 1.2975e-003	 1.9525e-003	 1.2975e-003	 9.7625e-004	 1.7841e-001	-6.4835e-002	-3.1638e-002	 1.1701e+000	 3.8639e-001	-1.1583e+000	 3.6791e+000	-1.4678e-001	 1.0086e-001	-1.3088e-009	 4.0825e-009	-3.1835e-002	 2.4379e-001	-4.3902e-009	 1.2131e-008	 1.8727e-002	-1.8627e-002	 7.9528e-009	-2.1752e-008	 3.0868e-002	-4.0255e-002	-1.1269e-009	 2.7694e-009	 5.2692e-010	-3.6207e-010	 2.6324e-001	-4.0566e-001	 2.2856e-010	-1.7503e-009	-2.9757e-001	 9.1824e-001	-2.0168e-010	 2.0060e-010	 9.4775e-001	-2.5341e+000
 10	 4.0611e-002	 7.2975e-003	 6.7025e-003	 7.2975e-003	 3.3512e-003	 2.4135e-001	-9.9505e-002	-3.6604e-002	 1.2813e+000	 1.9069e-001	-1.1583e+000	 3.6791e+000	-1.7059e-001	 1.2746e-001	-2.9375e-009	 8.9393e-009	-5.9165e-002	 2.5676e-001	-2.3059e-009	 6.2686e-009	 7.1387e-002	-1.8934e-001	 7.1488e-009	-2.0005e-008	 1.8707e-002	-4.0707e-002	-9.5268e-010	 2.3987e-009	 6.1240e-010	-4.5755e-010	-2.8753e-001	 1.1538e+000	 4.2478e-010	-1.8434e-009	-5.5787e-002	 2.0490e-001	-7.6879e-010	 2.0391e-009	 8.4073e-001	-2.3031e+000
 12	 4.4466e-002	 1.7968e-002	 1.4412e-002	 1.7967e-002	 7.2062e-003	 2.8081e-001	-1.4847e-001	-4.3394e-002	 1.3456e+000	 3.9332e-002	-1.1583e+000	 3.6791e+000	-2.1184e-001	 1.3181e-001	-3.8191e-009	 1.1761e-008	-7.0818e-002	 1.8917e-001	-2.6286e-010	 9.0573e-010	 1.1761e-001	-3.2008e-001	 5.2479e-009	-1.6276e-008	 2.9185e-003	 2.4929e-002	-5.8300e-010	 1.8045e-009	 7.6045e-010	-4.7319e-010	-7.3905e-001	 2.2709e+000	 5.0844e-010	-1.3582e-009	 1.2579e-001	-3.7653e-001	-1.2666e-009	 3.4471e-009	 5.9557e-001	-1.8464e+000
 14	 3.9028e-002	 4.8850e-003	 3.5350e-003	 4.8850e-003	 1.7675e-003	 2.9327e-001	-2.3713e-001	-8.7335e-002	 1.2959e+000	 8.2316e-002	-1.1583e+000	 3.6791e+000	-3.5872e-001	 2.2127e-001	-5.0425e-009	 1.5504e-008	-8.9324e-002	 1.8827e-001	 1.8680e-009	-4.0631e-009	 2.0629e-001	-3.3863e-001	 4.8310e-009	-1.7024e-008	 6.8311e-002	 4.9488e-002	-8.2825e-010	 2.7919e-009	 1.2877e-009	-7.9431e-010	-9.4323e-001	 2.7633e+000	 6.4131e-010	-1.3517e-009	 4.9090e-001	-1.3437e+000	-2.2216e-009	 3.6468e-009	 6.0240e-001	-2.0993e+000
 16	 2.5090e-002	-2.3315e-002	-2.4340e-002	-2.3315e-002	-1.2170e-002	 3.4828e-001	-2.6713e-001	-9.1285e-002	 1.3164e+000	 5.4905e-002	-1.1583e+000	 3.6791e+000	-4.0943e-001	 1.9638e-001	-5.8216e-009	 1.6726e-008	-6.4544e-002	 4.8175e-002	 2.3544e-009	-4.6119e-009	 2.0246e-001	-4.1214e-001	 4.4771e-009	-1.5235e-008	 6.9156e-002	 2.9956e-002	-5.0493e-010	 1.5605e-009	 1.4698e-009	-7.0497e-010	-1.3404e+000	 3.7899e+000	 4.6340e-010	-3.4588e-010	 4.6858e-001	-1.0771e+000	-2.1804e-009	 4.4385e-009	 5.0950e-001	-1.7045e+000
 18	 1.0020e-002	-5.3640e-002	-5.4480e-002	-5.3640e-002	-2.7240e-002	 4.1444e-001	-2.7967e-001	-8.3665e-002	 1.3060e+000	 1.0097e-001	-1.1583e+000	 3.6791e+000	-4.8643e-001	 2.3795e-001	-6.0621e-009	 1.6198e-008	-8.8235e-002	 5.9337e-002	 4.1066e-009	-8.6627e-009	 1.3855e-001	-3.2502e-001	 3.7917e-009	-1.2673e-008	 4.8870e-002	 7.2530e-002	-9.1809e-010	 2.5688e-009	 1.7462e-009	-8.5418e-010	-1.1772e+000	 3.0811e+000	 6.3349e-010	-4.2601e-010	 8.2774e-001	-1.9222e+000	-1.4921e-009	 3.5003e-009	 5.2258e-001	-1.6538e+000
 20	 6.6275e-003	-6.2325e-002	-6.1265e-002	-6.2325e-002	-3.0632e-002	 4.8112e-001	-2.9873e-001	-8.0075e-002	 1.2788e+000	 1.1443e-001	-1.1583e+000	 3.6791e+000	-5.8205e-001	 2.7151e-001	-5.5205e-009	 1.3101e-008	-1.0604e-001	 1.0792e-001	 5.1356e-009	-1.1244e-008	 8.5839e-002	-2.5362e-001	 2.8564e-009	-8.1894e-009	 5.1455e-002	 2.3369e-002	-1.2358e-009	 3.1664e-009	 2.0894e-009	-9.7468e-010	-8.4933e-001	 1.8853e+000	 7.6132e-010	-7.7484e-010	 1.0595e+000	-2.4481e+000	-9.2443e-010	 2.7313e-009	 4.9473e-001	-1.3485e+000
 22	 7.6438e-003	-6.3247e-002	-5.9233e-002	-6.3248e-002	-2.9616e-002	 5.3044e-001	-3.2554e-001	-8.1719e-002	 1.3315e+000	-1.1350e-001	-1.1583e+000	 3.6791e+000	-5.9023e-001	 1.0278e-001	-4.5360e-009	 7.0390e-009	-1.0459e-001	 4.0600e-001	 5.8558e-009	-1.4409e-008	 1.2788e-001	-2.5493e-001	 3.4733e-010	 4.1302e-009	 8.4289e-002	-1.5249e-001	-8.3357e-010	 1.6197e-009	 2.1188e-009	-3.6895e-010	-7.9918e-001	 1.0584e+000	 7.5094e-010	-2.9149e-009	 1.0478e+000	-2.4581e+000	-1.3772e-009	 2.7455e-009	 1.8706e-001	 8.2711e-002
 24	 1.6955e-002	-4.7055e-002	-4.0610e-002	-4.7055e-002	-2.0305e-002	 5.7839e-001	-3.7151e-001	-9.6054e-002	 1.3005e+000	-1.8363e-002	-1.1583e+000	 3.6791e+000	-6.7398e-001	 3.6773e-002	-5.4235e-009	 9.4932e-009	-6.2567e-002	 2.3874e-001	 7.2217e-009	-1.7138e-008	 1.6771e-001	-4.2743e-001	 1.2073e-009	 1.3742e-009	 9.4556e-002	-2.2612e-001	-1.5027e-009	 3.1353e-009	 2.4194e-009	-1.3201e-010	-6.7360e-001	 8.9772e-001	 4.4921e-010	-1.7141e-009	 1.4245e+000	-3.2604e+000	-1.8062e-009	 4.6031e-009	 3.9118e-001	-4.5466e-001
cn	M=2.50 01         	 02         	 03         	 04         	 05         	 06         	 07         	 08         	 09         	 10         	 11         	 12         	 13         	 14         	 15         	 16         	 17         	 18         	 19         	 20         	 21         	 22         	 23         	 24         	 25         	 26         	 27         	 28         	 29         	 30         	 31         	 32         	 33         	 34         	 35         	 36         	 37         	 38         	 39         	 40         	
  0	 2.4635e-002	-3.0358e-018	-1.1005e-018	 1.3010e-018	 3.5350e-003	-1.7347e-018	 1.7347e-018	-8.6736e-019	 7.6967e-001	 4.6567e-001	-7.9050e-001	 2.5378e+000	 1.2490e-016	 8.3267e-016	-1.7764e-015	 3.1086e-015	-1.5861e-016	 3.8674e-017	-9.7632e-016	-1.8040e-016	-3.0531e-016	-8.8818e-016	 0.0000e+000	 1.7764e-015	-2.2030e-002	 4.2923e-002	-8.5312e-002	 2.4381e-001	 2.7756e-017	-1.6653e-016	 3.8858e-016	 2.4425e-015	 1.9429e-016	-5.5511e-016	 1.1102e-016	 4.4409e-016	 4.1633e-017	 4.9960e-016	-1.3878e-016	 0.0000e+000
  2	 2.4846e-002	-2.0000e-005	 4.2750e-004	-2.0000e-005	 3.7462e-003	 1.4729e-002	-7.2000e-004	-3.0759e-003	 7.6291e-001	 4.7339e-001	-7.9035e-001	 2.5374e+000	-7.0048e-002	-3.4781e-002	 1.5388e-004	-4.1145e-004	 3.3679e-002	 7.6941e-003	 1.0259e-005	-5.8778e-005	 1.4880e-002	 3.3755e-002	 1.5388e-004	-4.1145e-004	-2.1724e-002	 2.8776e-002	-8.5163e-002	 2.4343e-001	 2.5146e-010	 1.2486e-010	 3.5020e-001	-8.3762e-001	-2.4180e-010	-5.5241e-011	 8.3506e-003	-4.1145e-003	-1.6024e-010	-3.6352e-010	-4.4924e-002	 2.0370e-001
  4	 2.4609e-002	-4.6500e-004	-4.7500e-005	-4.6500e-004	 3.5087e-003	 4.7078e-002	-8.6550e-003	-1.3070e-003	 7.9453e-001	 4.1061e-001	-7.9039e-001	 2.5376e+000	-8.6212e-002	-6.1732e-002	 6.1554e-005	-1.1756e-004	 3.7095e-002	 6.6949e-002	-9.2329e-005	 2.9389e-004	 1.0559e-003	 7.8474e-002	 6.1552e-005	-1.1755e-004	-2.0030e-002	 1.1828e-002	-8.5204e-002	 2.4355e-001	-3.5807e-006	 2.0518e-005	 5.4215e-001	-1.3322e+000	-2.6631e-010	-4.8077e-010	-3.1351e-002	 7.4296e-002	 3.5810e-006	-2.0518e-005	-5.5378e-002	 3.2805e-001
  6	 2.4347e-002	-9.7750e-004	-5.7000e-004	-9.7750e-004	 3.2475e-003	 9.3518e-002	-2.1990e-002	-4.0971e-003	 8.4605e-001	 3.6302e-001	-7.9036e-001	 2.5375e+000	-9.7303e-002	-1.7280e-002	 8.2071e-005	-2.3512e-004	 1.3271e-002	 1.2093e-001	 1.6414e-004	-4.7023e-004	-2.0337e-003	 9.6231e-002	 8.2070e-005	-2.3511e-004	-1.7035e-002	 2.4395e-002	-8.5168e-002	 2.4346e-001	 1.4324e-005	-4.1035e-005	 4.9466e-001	-1.0661e+000	-9.5354e-011	-8.6802e-010	-7.0129e-002	 2.0855e-001	-1.4324e-005	 4.1034e-005	 7.0928e-002	-5.6393e-004
  8	 2.5371e-002	 9.8000e-004	 1.4775e-003	 9.8000e-004	 4.2712e-003	 1.4750e-001	-4.4465e-002	-1.1300e-002	 9.1771e-001	 2.8489e-001	-7.9039e-001	 2.5375e+000	-1.2044e-001	 4.3387e-002	 7.1810e-005	-1.7633e-004	-2.4071e-002	 1.8433e-001	-8.2072e-005	 2.3512e-004	 2.3630e-002	 1.8781e-002	 7.1816e-005	-1.7635e-004	-9.7904e-003	-2.3205e-002	-8.5199e-002	 2.4352e-001	-3.5806e-006	 2.0517e-005	 7.0383e-003	 3.7467e-001	 1.7284e-010	-1.3235e-009	-5.0514e-002	 2.7908e-001	 3.5807e-006	-2.0518e-005	 5.2431e-001	-1.2339e+000
 10	 2.7168e-002	 5.5150e-003	 5.0650e-003	 5.5150e-003	 6.0675e-003	 1.9128e-001	-7.9100e-002	-1.8847e-002	 9.7614e-001	 1.8745e-001	-7.9046e-001	 2.5377e+000	-1.8173e-001	 5.5746e-002	 1.5388e-004	-4.1144e-004	-4.4734e-002	 1.9414e-001	 2.2569e-004	-5.8778e-004	 1.0673e-001	-1.0257e-001	 1.5389e-004	-4.1146e-004	 6.6571e-003	-7.3945e-002	-8.5271e-002	 2.4370e-001	-1.7904e-005	 6.1552e-005	-4.2729e-001	 1.6193e+000	 3.2126e-010	-1.3941e-009	 7.2591e-002	-1.4883e-001	 1.7904e-005	-6.1552e-005	 4.2561e-001	-9.9387e-001
 12	 3.0080e-002	 1.3583e-002	 1.0895e-002	 1.3582e-002	 8.9800e-003	 2.2251e-001	-1.1848e-001	-2.2580e-002	 1.0063e+000	 1.1936e-001	-7.9035e-001	 2.5374e+000	-2.6238e-001	 1.2622e-001	 1.2984e-004	-3.4258e-004	-5.3525e-002	 1.4299e-001	 5.1294e-005	-5.8781e-005	 1.9116e-001	-2.6857e-001	 1.3782e-005	-1.0094e-005	 1.3194e-002	-7.0673e-002	-8.5081e-002	 2.4320e-001	 1.0130e-005	-2.9017e-005	-6.5695e-001	 2.0997e+000	-1.4324e-005	 4.1034e-005	 1.7875e-001	-6.5855e-001	 1.0126e-005	-2.9013e-005	 3.5194e-001	-1.0127e+000
 14	 2.5969e-002	 3.6950e-003	 2.6725e-003	 3.6950e-003	 4.8688e-003	 2.5216e-001	-1.6004e-001	-3.5571e-002	 1.0379e+000	 6.8631e-002	-7.9039e-001	 2.5375e+000	-3.2737e-001	 1.0697e-001	-9.5853e-005	 2.4521e-004	-6.7523e-002	 1.4231e-001	 2.5616e-009	-7.8641e-009	 2.1214e-001	-1.9573e-001	-2.1191e-004	 5.7769e-004	-6.6177e-003	 3.1043e-002	-8.5117e-002	 2.4328e-001	 6.5487e-006	-8.4990e-006	-9.5361e-001	 2.8499e+000	-1.4323e-005	 4.1034e-005	 4.2432e-001	-1.3988e+000	 1.3707e-005	-4.9532e-005	 2.1489e-001	-8.2618e-001
 16	 1.5433e-002	-1.7627e-002	-1.8400e-002	-1.7628e-002	-5.6675e-003	 2.9102e-001	-1.8470e-001	-4.1285e-002	 1.0541e+000	 5.7264e-002	-7.9043e-001	 2.5376e+000	-3.7322e-001	 3.5262e-002	 1.2984e-004	-3.4257e-004	-4.8823e-002	 3.6521e-002	-8.2067e-005	 2.3510e-004	 2.1676e-001	-1.9838e-001	 1.3781e-005	-1.0092e-005	-6.6069e-003	 6.9554e-003	-8.5158e-002	 2.4340e-001	 1.3711e-005	-4.9534e-005	-1.1085e+000	 3.2997e+000	-1.4324e-005	 4.1035e-005	 5.5030e-001	-1.6579e+000	 6.5452e-006	-8.4965e-006	 2.8984e-001	-8.5368e-001
 18	 4.0400e-003	-4.0552e-002	-4.1185e-002	-4.0553e-002	-1.7060e-002	 3.4245e-001	-1.9518e-001	-3.4116e-002	 1.0559e+000	 9.2893e-002	-7.9056e-001	 2.5380e+000	-4.5439e-001	 8.1584e-002	 4.7769e-005	-1.0746e-004	-6.6703e-002	 4.4872e-002	 1.0263e-005	-5.8791e-005	 1.9142e-001	-1.4753e-001	-6.8290e-005	 2.2503e-004	-3.1672e-002	 3.8317e-002	-8.5286e-002	 2.4378e-001	 1.0130e-005	-2.9016e-005	-1.0913e+000	 3.1558e+000	-1.4323e-005	 4.1035e-005	 7.2281e-001	-1.9932e+000	 1.0126e-005	-2.9015e-005	 1.9385e-001	-4.2409e-001
 20	 1.4750e-003	-4.7117e-002	-4.6315e-002	-4.7118e-002	-1.9625e-002	 3.9413e-001	-2.0521e-001	-3.0137e-002	 1.0705e+000	 6.0691e-002	-7.9047e-001	 2.5378e+000	-5.3408e-001	 6.5488e-002	 5.8028e-005	-1.6624e-004	-8.0178e-002	 8.1619e-002	-1.4362e-004	 3.5266e-004	 1.5896e-001	-5.2028e-002	-5.8033e-005	 1.6625e-004	-6.4862e-002	 4.3579e-002	-8.5199e-002	 2.4352e-001	 1.0130e-005	-2.9016e-005	-1.0192e+000	 2.7993e+000	-1.4323e-005	 4.1034e-005	 8.4315e-001	-2.2242e+000	 1.0127e-005	-2.9016e-005	-3.4610e-003	 3.5550e-001
 22	 2.2437e-003	-4.7815e-002	-4.4778e-002	-4.7815e-002	-1.8856e-002	 4.3473e-001	-2.2744e-001	-2.8062e-002	 1.1136e+000	-1.2446e-001	-7.9051e-001	 2.5379e+000	-5.6636e-001	-5.9678e-002	-2.4042e-005	 6.8870e-005	-7.9075e-002	 3.0694e-001	-2.2569e-004	 5.8776e-004	 2.1685e-001	-5.5384e-002	-1.4011e-004	 4.0138e-004	-4.3244e-002	-7.6530e-002	-8.5240e-002	 2.4364e-001	 1.0131e-005	-2.9016e-005	-1.0176e+000	 2.2019e+000	-1.4323e-005	 4.1033e-005	 1.0131e+000	-2.8083e+000	 1.0126e-005	-2.9016e-005	-2.7206e-001	 1.4644e+000
 24	 9.2825e-003	-3.5572e-002	-3.0700e-002	-3.5573e-002	-1.1817e-002	 4.7611e-001	-2.5674e-001	-3.3765e-002	 1.0950e+000	-8.8800e-002	-7.9047e-001	 2.5378e+000	-6.6192e-001	-1.0218e-001	-2.4042e-005	 6.8871e-005	-4.7305e-002	 1.8051e-001	 2.0525e-005	-1.1758e-004	 2.7917e-001	-1.9311e-001	-1.4011e-004	 4.0138e-004	-4.0354e-002	-9.5899e-002	-8.5199e-002	 2.4352e-001	-4.1930e-006	 1.2019e-005	-1.2447e+000	 2.8116e+000	-1.4324e-005	 4.1034e-005	 1.0396e+000	-2.9500e+000	 2.4449e-005	-7.0049e-005	-4.3990e-001	 1.7896e+000
msh	M=0.60 01         	 02         	 03         	 04         	 05         	 06         	 07         	 08         	 09         	 10         	 11         	 12         	 13         	 14         	 15         	 16         	 17         	 18         	 19         	 20         	 21         	 22         	 23         	 24         	 25         	 26         	 27         	 28         	 29         	 30         	 31         	 32         	 33         	 34         	 35         	 36         	 37         	 38         	 39         	 40         	
  0	 6.0000e-003	-4.3368e-019	-4.7531e-019	 2.1684e-019	 3.2526e-019	-4.3368e-019	 4.3368e-019	 0.0000e+000	 1.5679e-001	 1.0965e-001	-1.7415e-001	 4.6270e-001	 2.7756e-017	 1.8041e-016	-2.7756e-016	 7.7716e-016	-4.4353e-017	 1.6376e-018	-9.5330e-017	 1.7111e-016	-4.8572e-017	-1.5266e-016	 2.0817e-017	 2.2204e-016	-2.7756e-017	 2.2204e-016	-2.6368e-016	 4.4409e-016	 2.0817e-017	-9.7145e-017	 2.7756e-017	 2.7756e-016	 1.3878e-017	-1.6653e-016	-2.7756e-017	 0.0000e+000	-2.4286e-017	 8.3267e-017	 8.3267e-017	 1.1102e-016
  2	 5.9850e-003	 9.6522e-012	-3.0000e-005	-6.5586e-012	-1.5000e-005	 3.4359e-003	 2.9500e-004	-3.7411e-004	 1.5189e-001	 1.1478e-001	-1.7415e-001	 4.6270e-001	-1.0842e-002	-7.3749e-003	-5.1226e-011	 2.8506e-010	 8.8164e-003	-5.3346e-004	 1.3771e-010	-4.2712e-010	-2.9519e-003	 1.5664e-002	-2.1551e-010	 5.5314e-010	 4.0322e-003	-3.0366e-003	 6.4511e-011	-2.0554e-010	 3.8921e-011	 2.6474e-011	-5.0211e-002	 1.9392e-001	-6.3298e-011	 3.8299e-012	 1.2105e-003	-2.2336e-003	 3.1790e-011	-1.6869e-010	-3.1992e-002	 8.9533e-002
  4	 6.0125e-003	-1.1500e-004	 2.5000e-005	-1.1500e-004	 1.2500e-005	 8.3649e-003	-2.0150e-003	-1.3151e-003	 1.5470e-001	 9.2390e-002	-1.7415e-001	 4.6270e-001	-1.5931e-002	-1.7669e-002	 4.5333e-011	-1.3230e-010	 1.2505e-002	 2.0764e-002	 7.1933e-011	-8.2625e-011	 1.0342e-003	 1.5699e-002	-1.3720e-010	 5.4316e-010	 8.4977e-003	-1.1387e-002	 9.9666e-012	-1.6412e-010	 5.7189e-011	 6.3428e-011	 7.0757e-003	 5.4581e-002	-8.9779e-011	-1.4908e-010	 7.2427e-003	 3.4209e-002	-1.1138e-011	-1.6907e-010	-1.4591e-002	 8.0913e-002
  6	 6.0588e-003	-1.7750e-004	 1.1750e-004	-1.7750e-004	 5.8750e-005	 1.6024e-002	-7.1450e-003	-3.9961e-003	 1.6727e-001	 4.8134e-002	-1.7415e-001	 4.6270e-001	-2.5188e-002	-9.8112e-003	-2.7801e-010	 2.9055e-010	 5.5290e-003	 6.6559e-002	 6.5767e-010	-1.5796e-009	 1.6522e-002	-2.2114e-002	-3.4204e-010	 1.7242e-009	 1.8757e-002	-4.4523e-002	-1.8810e-011	-2.1757e-010	 9.0419e-011	 3.5220e-011	-6.6964e-002	 2.0215e-001	-3.9696e-011	-4.7787e-010	 9.6843e-002	-1.5941e-001	-1.7793e-010	 2.3816e-010	-2.8268e-002	 2.0051e-001
  8	 6.0663e-003	-2.9750e-004	 1.3250e-004	-2.9750e-004	 6.6250e-005	 2.6130e-002	-1.3965e-002	-7.4697e-003	 1.9812e-001	-2.2056e-002	-1.7415e-001	 4.6270e-001	-4.0692e-002	 5.0412e-002	-3.0489e-010	-7.6171e-011	-1.2834e-002	 1.4444e-001	 5.9246e-010	-1.1649e-009	 4.1380e-002	-6.8960e-002	-1.5630e-010	 1.5510e-009	 3.1896e-002	-7.1996e-002	-6.5632e-011	-1.5495e-010	 1.4608e-010	-1.8097e-010	-4.8366e-002	 6.5111e-002	 9.2145e-011	-1.0370e-009	 1.0080e-001	-1.1909e-001	-4.4563e-010	 7.4266e-010	-2.3250e-003	 1.7279e-001
 10	 5.9413e-003	-1.0475e-003	-1.1750e-004	-1.0475e-003	-5.8750e-005	 3.6004e-002	-2.0865e-002	-1.0456e-002	 2.2103e-001	-6.0445e-002	-1.7415e-001	 4.6270e-001	-5.8128e-002	 1.2848e-001	 8.0319e-011	-1.4502e-009	-2.7674e-002	 2.1166e-001	 4.4191e-010	-5.7903e-010	 5.8715e-002	-9.9012e-002	-5.8497e-010	 2.8058e-009	 3.4578e-002	-7.8254e-002	 3.1370e-011	-3.8826e-010	 2.0867e-010	-4.6120e-010	 4.8969e-003	-1.8767e-001	 1.9869e-010	-1.5196e-009	 5.2812e-002	 2.7508e-002	-6.3233e-010	 1.0663e-009	-6.0144e-002	 3.3264e-001
 12	 5.6488e-003	-1.6625e-003	-7.0250e-004	-1.6625e-003	-3.5125e-004	 4.4776e-002	-2.6015e-002	-1.1294e-002	 2.4670e-001	-1.3379e-001	-1.7415e-001	 4.6270e-001	-7.8284e-002	 2.5543e-001	 5.0825e-010	-3.2834e-009	-3.1054e-002	 2.5745e-001	 2.6801e-010	 9.4914e-010	 6.8429e-002	-1.6663e-001	-1.3529e-009	 4.3957e-009	 1.9785e-002	-3.4695e-002	 2.8831e-010	-1.0307e-009	 2.8102e-010	-9.1696e-010	-1.9045e-002	-3.4040e-001	 2.2296e-010	-1.8484e-009	-4.2984e-002	 4.1933e-001	-7.3693e-010	 1.7946e-009	-1.7916e-001	 5.9958e-001
 14	 6.2825e-003	 2.1000e-004	 5.6500e-004	 2.1000e-004	 2.8250e-004	 5.4052e-002	-3.1290e-002	-1.4058e-002	 3.0840e-001	-4.0682e-001	-1.7415e-001	 4.6270e-001	-9.5457e-002	 4.1013e-001	 1.4245e-009	-8.5863e-009	-5.4402e-002	 4.3456e-001	-5.0213e-010	 5.6559e-009	 9.2205e-002	-3.5473e-001	-2.0362e-009	 6.8236e-009	 6.4243e-003	 1.2311e-003	 5.5692e-010	-1.9466e-009	 3.4267e-010	-1.4723e-009	 8.6542e-002	-1.3073e+000	 3.9059e-010	-3.1200e-009	-2.2508e-001	 1.3300e+000	-9.9299e-010	 3.8203e-009	-2.9250e-001	 9.9512e-001
